date_time,tank,treat,pH,temp
2023-02-26 12:50:00,39,mid,7.622,NA
2023-02-26 12:55:00,39,mid,7.621,NA
2023-02-26 13:00:00,39,mid,7.621,NA
2023-02-26 13:05:00,39,mid,7.62,10.67
2023-02-26 13:10:00,39,mid,7.62,10.66
2023-02-26 13:15:00,39,mid,7.621,10.54
2023-02-26 13:20:00,39,mid,7.622,10.43
2023-02-26 13:25:00,39,mid,7.623,10.44
2023-02-26 13:30:00,39,mid,7.622,10.46
2023-02-26 13:35:00,39,mid,7.622,10.48
2023-02-26 13:40:00,39,mid,7.622,10.5
2023-02-26 13:45:00,39,mid,7.622,10.52
2023-02-26 13:50:00,39,mid,7.621,10.54
2023-02-26 13:55:00,39,mid,7.621,10.56
2023-02-26 14:00:00,39,mid,7.621,10.58
2023-02-26 14:05:00,39,mid,7.62,10.59
2023-02-26 14:10:00,39,mid,7.619,10.61
2023-02-26 14:15:00,39,mid,7.619,10.63
2023-02-26 14:20:00,39,mid,7.619,10.65
2023-02-26 14:25:00,39,mid,7.619,10.67
2023-02-26 14:30:00,39,mid,7.621,10.67
2023-02-26 14:35:00,39,mid,7.622,10.52
2023-02-26 14:40:00,39,mid,7.622,10.49
2023-02-26 14:45:00,39,mid,7.621,10.51
2023-02-26 14:50:00,39,mid,7.621,10.53
2023-02-26 14:55:00,39,mid,7.621,10.55
2023-02-26 15:00:00,39,mid,7.62,10.57
2023-02-26 15:05:00,39,mid,7.62,10.58
2023-02-26 15:10:00,39,mid,7.619,10.6
2023-02-26 15:15:00,39,mid,7.619,10.63
2023-02-26 15:20:00,39,mid,7.619,10.65
2023-02-26 15:25:00,39,mid,7.619,10.67
2023-02-26 15:30:00,39,mid,7.618,10.68
2023-02-26 15:35:00,39,mid,7.619,10.69
2023-02-26 15:40:00,39,mid,7.621,10.54
2023-02-26 15:45:00,39,mid,7.621,10.48
2023-02-26 15:50:00,39,mid,7.621,10.5
2023-02-26 15:55:00,39,mid,7.62,10.52
2023-02-26 16:00:00,39,mid,7.62,10.54
2023-02-26 16:05:00,39,mid,7.62,10.56
2023-02-26 16:10:00,39,mid,7.62,10.58
2023-02-26 16:15:00,39,mid,7.619,10.59
2023-02-26 16:20:00,39,mid,7.619,10.61
2023-02-26 16:25:00,39,mid,7.621,10.63
2023-02-26 16:30:00,39,mid,7.62,10.65
2023-02-26 16:35:00,39,mid,7.619,10.67
2023-02-26 16:40:00,39,mid,7.618,10.68
2023-02-26 16:45:00,39,mid,7.618,10.7
2023-02-26 16:50:00,39,mid,7.618,10.65
2023-02-26 16:55:00,39,mid,7.62,10.52
2023-02-26 17:00:00,39,mid,7.621,10.44
2023-02-26 17:05:00,39,mid,7.621,10.45
2023-02-26 17:10:00,39,mid,7.62,10.47
2023-02-26 17:15:00,39,mid,7.62,10.49
2023-02-26 17:20:00,39,mid,7.619,10.51
2023-02-26 17:25:00,39,mid,7.619,10.53
2023-02-26 17:30:00,39,mid,7.619,10.55
2023-02-26 17:35:00,39,mid,7.618,10.57
2023-02-26 17:40:00,39,mid,7.619,10.58
2023-02-26 17:45:00,39,mid,7.62,10.6
2023-02-26 17:50:00,39,mid,7.619,10.62
2023-02-26 17:55:00,39,mid,7.62,10.64
2023-02-26 18:00:00,39,mid,7.619,10.66
2023-02-26 18:05:00,39,mid,7.618,10.68
2023-02-26 18:10:00,39,mid,7.618,10.69
2023-02-26 18:15:00,39,mid,7.617,10.71
2023-02-26 18:20:00,39,mid,7.619,10.62
2023-02-26 18:25:00,39,mid,7.619,10.49
2023-02-26 18:30:00,39,mid,7.619,10.5
2023-02-26 18:35:00,39,mid,7.619,10.52
2023-02-26 18:40:00,39,mid,7.619,10.53
2023-02-26 18:45:00,39,mid,7.619,10.55
2023-02-26 18:50:00,39,mid,7.619,10.57
2023-02-26 18:55:00,39,mid,7.618,10.59
2023-02-26 19:00:00,39,mid,7.618,10.61
2023-02-26 19:05:00,39,mid,7.618,10.63
2023-02-26 19:10:00,39,mid,7.617,10.65
2023-02-26 19:15:00,39,mid,7.617,10.66
2023-02-26 19:20:00,39,mid,7.617,10.68
2023-02-26 19:25:00,39,mid,7.616,10.7
2023-02-26 19:30:00,39,mid,7.616,10.7
2023-02-26 19:35:00,39,mid,7.618,10.58
2023-02-26 19:40:00,39,mid,7.62,10.46
2023-02-26 19:45:00,39,mid,7.619,10.46
2023-02-26 19:50:00,39,mid,7.62,10.48
2023-02-26 19:55:00,39,mid,7.619,10.5
2023-02-26 20:00:00,39,mid,7.618,10.52
2023-02-26 20:05:00,39,mid,7.617,10.53
2023-02-26 20:10:00,39,mid,7.617,10.55
2023-02-26 20:15:00,39,mid,7.618,10.57
2023-02-26 20:20:00,39,mid,7.617,10.59
2023-02-26 20:25:00,39,mid,7.618,10.61
2023-02-26 20:30:00,39,mid,7.617,10.63
2023-02-26 20:35:00,39,mid,7.616,10.64
2023-02-26 20:40:00,39,mid,7.616,10.66
2023-02-26 20:45:00,39,mid,7.616,10.68
2023-02-26 20:50:00,39,mid,7.616,10.7
2023-02-26 20:55:00,39,mid,7.615,10.71
2023-02-26 21:00:00,39,mid,7.617,10.62
2023-02-26 21:05:00,39,mid,7.619,10.5
2023-02-26 21:10:00,39,mid,7.618,10.52
2023-02-26 21:15:00,39,mid,7.619,10.54
2023-02-26 21:20:00,39,mid,7.618,10.55
2023-02-26 21:25:00,39,mid,7.618,10.57
2023-02-26 21:30:00,39,mid,7.618,10.59
2023-02-26 21:35:00,39,mid,7.618,10.61
2023-02-26 21:40:00,39,mid,7.616,10.63
2023-02-26 21:45:00,39,mid,7.616,10.64
2023-02-26 21:50:00,39,mid,7.616,10.66
2023-02-26 21:55:00,39,mid,7.616,10.68
2023-02-26 22:00:00,39,mid,7.616,10.7
2023-02-26 22:05:00,39,mid,7.616,10.72
2023-02-26 22:10:00,39,mid,7.618,10.7
2023-02-26 22:15:00,39,mid,7.622,10.54
2023-02-26 22:20:00,39,mid,7.622,10.51
2023-02-26 22:25:00,39,mid,7.62,10.53
2023-02-26 22:30:00,39,mid,7.621,10.55
2023-02-26 22:35:00,39,mid,7.62,10.57
2023-02-26 22:40:00,39,mid,7.619,10.58
2023-02-26 22:45:00,39,mid,7.62,10.6
2023-02-26 22:50:00,39,mid,7.62,10.62
2023-02-26 22:55:00,39,mid,7.62,10.64
2023-02-26 23:00:00,39,mid,7.62,10.66
2023-02-26 23:05:00,39,mid,7.619,10.68
2023-02-26 23:10:00,39,mid,7.618,10.69
2023-02-26 23:15:00,39,mid,7.618,10.71
2023-02-26 23:20:00,39,mid,7.619,10.69
2023-02-26 23:25:00,39,mid,7.621,10.53
2023-02-26 23:30:00,39,mid,7.622,10.47
2023-02-26 23:35:00,39,mid,7.621,10.49
2023-02-26 23:40:00,39,mid,7.621,10.51
2023-02-26 23:45:00,39,mid,7.621,10.53
2023-02-26 23:50:00,39,mid,7.62,10.54
2023-02-26 23:55:00,39,mid,7.62,10.56
2023-02-27 00:00:00,39,mid,7.62,10.58
2023-02-27 00:05:00,39,mid,7.62,10.6
2023-02-27 00:10:00,39,mid,7.619,10.62
2023-02-27 00:15:00,39,mid,7.619,10.63
2023-02-27 00:20:00,39,mid,7.619,10.65
2023-02-27 00:25:00,39,mid,7.618,10.67
2023-02-27 00:30:00,39,mid,7.618,10.68
2023-02-27 00:35:00,39,mid,7.617,10.71
2023-02-27 00:40:00,39,mid,7.618,10.72
2023-02-27 00:45:00,39,mid,7.624,10.63
2023-02-27 00:50:00,39,mid,7.624,10.51
2023-02-27 00:55:00,39,mid,7.623,10.53
2023-02-27 01:00:00,39,mid,7.623,10.55
2023-02-27 01:05:00,39,mid,7.622,10.57
2023-02-27 01:10:00,39,mid,7.622,10.59
2023-02-27 01:15:00,39,mid,7.622,10.6
2023-02-27 01:20:00,39,mid,7.621,10.62
2023-02-27 01:25:00,39,mid,7.621,10.64
2023-02-27 01:30:00,39,mid,7.62,10.66
2023-02-27 01:35:00,39,mid,7.621,10.68
2023-02-27 01:40:00,39,mid,7.619,10.7
2023-02-27 01:45:00,39,mid,7.619,10.71
2023-02-27 01:50:00,39,mid,7.62,10.7
2023-02-27 01:55:00,39,mid,7.623,10.54
2023-02-27 02:00:00,39,mid,7.624,10.52
2023-02-27 02:05:00,39,mid,7.623,10.54
2023-02-27 02:10:00,39,mid,7.622,10.56
2023-02-27 02:15:00,39,mid,7.622,10.58
2023-02-27 02:20:00,39,mid,7.621,10.59
2023-02-27 02:25:00,39,mid,7.621,10.61
2023-02-27 02:30:00,39,mid,7.619,10.63
2023-02-27 02:35:00,39,mid,7.621,10.65
2023-02-27 02:40:00,39,mid,7.62,10.67
2023-02-27 02:45:00,39,mid,7.62,10.68
2023-02-27 02:50:00,39,mid,7.62,10.7
2023-02-27 02:55:00,39,mid,7.619,10.72
2023-02-27 03:00:00,39,mid,7.618,10.72
2023-02-27 03:05:00,39,mid,7.62,10.6
2023-02-27 03:10:00,39,mid,7.622,10.48
2023-02-27 03:15:00,39,mid,7.623,10.46
2023-02-27 03:20:00,39,mid,7.621,10.48
2023-02-27 03:25:00,39,mid,7.621,10.5
2023-02-27 03:30:00,39,mid,7.621,10.52
2023-02-27 03:35:00,39,mid,7.621,10.53
2023-02-27 03:40:00,39,mid,7.62,10.55
2023-02-27 03:45:00,39,mid,7.62,10.57
2023-02-27 03:50:00,39,mid,7.62,10.59
2023-02-27 03:55:00,39,mid,7.62,10.61
2023-02-27 04:00:00,39,mid,7.619,10.63
2023-02-27 04:05:00,39,mid,7.62,10.64
2023-02-27 04:10:00,39,mid,7.62,10.66
2023-02-27 04:15:00,39,mid,7.619,10.68
2023-02-27 04:20:00,39,mid,7.618,10.7
2023-02-27 04:25:00,39,mid,7.618,10.72
2023-02-27 04:30:00,39,mid,7.618,10.73
2023-02-27 04:35:00,39,mid,7.619,10.63
2023-02-27 04:40:00,39,mid,7.621,10.49
2023-02-27 04:45:00,39,mid,7.62,10.49
2023-02-27 04:50:00,39,mid,7.62,10.52
2023-02-27 04:55:00,39,mid,7.62,10.53
2023-02-27 05:00:00,39,mid,7.62,10.55
2023-02-27 05:05:00,39,mid,7.621,10.57
2023-02-27 05:10:00,39,mid,7.62,10.59
2023-02-27 05:15:00,39,mid,7.619,10.61
2023-02-27 05:20:00,39,mid,7.619,10.62
2023-02-27 05:25:00,39,mid,7.619,10.64
2023-02-27 05:30:00,39,mid,7.619,10.66
2023-02-27 05:35:00,39,mid,7.618,10.67
2023-02-27 05:40:00,39,mid,7.619,10.69
2023-02-27 05:45:00,39,mid,7.619,10.71
2023-02-27 05:50:00,39,mid,7.618,10.73
2023-02-27 05:55:00,39,mid,7.62,10.69
2023-02-27 06:00:00,39,mid,7.621,10.55
2023-02-27 06:05:00,39,mid,7.621,10.45
2023-02-27 06:10:00,39,mid,7.621,10.45
2023-02-27 06:15:00,39,mid,7.621,10.47
2023-02-27 06:20:00,39,mid,7.62,10.49
2023-02-27 06:25:00,39,mid,7.621,10.51
2023-02-27 06:30:00,39,mid,7.621,10.52
2023-02-27 06:35:00,39,mid,7.621,10.54
2023-02-27 06:40:00,39,mid,7.619,10.56
2023-02-27 06:45:00,39,mid,7.62,10.58
2023-02-27 06:50:00,39,mid,7.619,10.6
2023-02-27 06:55:00,39,mid,7.619,10.62
2023-02-27 07:00:00,39,mid,7.618,10.63
2023-02-27 07:05:00,39,mid,7.619,10.65
2023-02-27 07:10:00,39,mid,7.621,10.67
2023-02-27 07:15:00,39,mid,7.619,10.68
2023-02-27 07:20:00,39,mid,7.619,10.7
2023-02-27 07:25:00,39,mid,7.619,10.72
2023-02-27 07:30:00,39,mid,7.619,10.68
2023-02-27 07:35:00,39,mid,7.621,10.52
2023-02-27 07:40:00,39,mid,7.621,10.49
2023-02-27 07:45:00,39,mid,7.62,10.51
2023-02-27 07:50:00,39,mid,7.62,10.53
2023-02-27 07:55:00,39,mid,7.619,10.55
2023-02-27 08:00:00,39,mid,7.619,10.57
2023-02-27 08:05:00,39,mid,7.619,10.59
2023-02-27 08:10:00,39,mid,7.618,10.61
2023-02-27 08:15:00,39,mid,7.619,10.62
2023-02-27 08:20:00,39,mid,7.618,10.64
2023-02-27 08:25:00,39,mid,7.618,10.66
2023-02-27 08:30:00,39,mid,7.618,10.67
2023-02-27 08:35:00,39,mid,7.618,10.69
2023-02-27 08:40:00,39,mid,7.617,10.71
2023-02-27 08:45:00,39,mid,7.616,10.73
2023-02-27 08:50:00,39,mid,7.618,10.64
2023-02-27 08:55:00,39,mid,7.62,10.5
2023-02-27 09:00:00,39,mid,7.621,10.35
2023-02-27 09:05:00,39,mid,7.623,10.21
2023-02-27 09:10:00,39,mid,7.622,10.22
2023-02-27 09:15:00,39,mid,7.622,10.24
2023-02-27 09:20:00,39,mid,7.621,10.26
2023-02-27 09:25:00,39,mid,7.621,10.28
2023-02-27 09:30:00,39,mid,7.619,10.3
2023-02-27 09:35:00,39,mid,7.62,10.32
2023-02-27 09:40:00,39,mid,7.619,10.3
2023-02-27 09:45:00,39,mid,7.62,10.19
2023-02-27 09:50:00,39,mid,7.621,10.16
2023-02-27 09:55:00,39,mid,7.62,10.19
2023-02-27 10:00:00,39,mid,7.621,10.21
2023-02-27 10:05:00,39,mid,7.62,10.22
2023-02-27 10:10:00,39,mid,7.619,10.24
2023-02-27 10:15:00,39,mid,7.619,10.26
2023-02-27 10:20:00,39,mid,7.618,10.28
2023-02-27 10:25:00,39,mid,7.617,10.31
2023-02-27 10:30:00,39,mid,7.617,10.32
2023-02-27 10:35:00,39,mid,7.618,10.23
2023-02-27 10:40:00,39,mid,7.619,10.15
2023-02-27 10:45:00,39,mid,7.618,10.17
2023-02-27 10:50:00,39,mid,7.617,10.2
2023-02-27 10:55:00,39,mid,7.616,10.22
2023-02-27 11:00:00,39,mid,7.616,10.24
2023-02-27 11:05:00,39,mid,7.616,10.26
2023-02-27 11:10:00,39,mid,7.615,10.28
2023-02-27 11:15:00,39,mid,7.613,10.3
2023-02-27 11:20:00,39,mid,7.612,10.32
2023-02-27 11:25:00,39,mid,7.613,10.24
2023-02-27 11:30:00,39,mid,7.615,10.15
2023-02-27 11:35:00,39,mid,7.615,10.16
2023-02-27 11:40:00,39,mid,7.614,10.18
2023-02-27 11:45:00,39,mid,7.613,10.2
2023-02-27 11:50:00,39,mid,7.613,10.22
2023-02-27 11:55:00,39,mid,7.613,10.24
2023-02-27 12:00:00,39,mid,7.612,10.26
2023-02-22 06:00:00,40,ambient,7.889,10.39
2023-02-22 06:05:00,40,ambient,7.888,10.4
2023-02-22 06:10:00,40,ambient,7.891,10.4
2023-02-22 06:15:00,40,ambient,7.89,10.4
2023-02-22 06:20:00,40,ambient,7.894,10.41
2023-02-22 06:25:00,40,ambient,7.893,10.42
2023-02-22 06:30:00,40,ambient,7.891,10.42
2023-02-22 06:35:00,40,ambient,7.894,10.44
2023-02-22 06:40:00,40,ambient,7.894,10.44
2023-02-22 06:45:00,40,ambient,7.894,10.45
2023-02-22 06:50:00,40,ambient,7.894,10.46
2023-02-22 06:55:00,40,ambient,7.897,10.46
2023-02-22 07:00:00,40,ambient,7.898,10.47
2023-02-22 07:05:00,40,ambient,7.896,10.48
2023-02-22 07:10:00,40,ambient,7.899,10.49
2023-02-22 07:15:00,40,ambient,7.898,10.49
2023-02-22 07:20:00,40,ambient,7.899,10.5
2023-02-22 07:25:00,40,ambient,7.899,10.5
2023-02-22 07:30:00,40,ambient,7.899,10.52
2023-02-22 07:35:00,40,ambient,7.903,10.51
2023-02-22 07:40:00,40,ambient,7.902,10.52
2023-02-22 07:45:00,40,ambient,7.901,10.53
2023-02-22 07:50:00,40,ambient,7.901,10.54
2023-02-22 07:55:00,40,ambient,7.903,10.54
2023-02-22 08:00:00,40,ambient,7.904,10.55
2023-02-22 08:05:00,40,ambient,7.901,10.55
2023-02-22 08:10:00,40,ambient,7.907,10.56
2023-02-22 08:15:00,40,ambient,7.907,10.56
2023-02-22 08:20:00,40,ambient,7.907,10.58
2023-02-22 08:25:00,40,ambient,7.906,10.57
2023-02-22 08:30:00,40,ambient,7.907,10.58
2023-02-22 08:35:00,40,ambient,7.906,10.59
2023-02-22 08:40:00,40,ambient,7.909,10.59
2023-02-22 08:45:00,40,ambient,7.908,10.6
2023-02-22 08:50:00,40,ambient,7.907,10.6
2023-02-22 08:55:00,40,ambient,7.908,10.6
2023-02-22 09:00:00,40,ambient,7.909,10.61
2023-02-22 09:05:00,40,ambient,7.908,10.62
2023-02-22 09:10:00,40,ambient,7.907,10.62
2023-02-22 09:15:00,40,ambient,7.908,10.63
2023-02-22 09:20:00,40,ambient,7.908,10.63
2023-02-22 09:25:00,40,ambient,7.907,10.64
2023-02-22 09:30:00,40,ambient,7.911,10.55
2023-02-22 09:35:00,40,ambient,7.908,10.54
2023-02-22 09:40:00,40,ambient,7.91,10.55
2023-02-22 09:45:00,40,ambient,7.91,10.56
2023-02-22 09:50:00,40,ambient,7.907,10.57
2023-02-22 09:55:00,40,ambient,7.906,10.58
2023-02-22 10:00:00,40,ambient,7.904,10.59
2023-02-22 10:05:00,40,ambient,7.902,10.6
2023-02-22 10:10:00,40,ambient,7.902,10.61
2023-02-22 10:15:00,40,ambient,7.902,10.58
2023-02-22 10:20:00,40,ambient,7.901,10.49
2023-02-22 10:25:00,40,ambient,7.896,10.5
2023-02-22 10:30:00,40,ambient,7.895,10.52
2023-02-22 10:35:00,40,ambient,7.892,10.53
2023-02-22 10:40:00,40,ambient,7.889,10.53
2023-02-22 10:45:00,40,ambient,7.886,10.53
2023-02-22 10:50:00,40,ambient,7.881,10.52
2023-02-22 10:55:00,40,ambient,7.876,10.51
2023-02-22 11:00:00,40,ambient,7.872,10.5
2023-02-22 11:05:00,40,ambient,7.869,10.5
2023-02-22 11:10:00,40,ambient,7.864,10.49
2023-02-22 11:15:00,40,ambient,7.863,10.48
2023-02-22 11:20:00,40,ambient,7.86,10.47
2023-02-22 11:25:00,40,ambient,7.86,10.47
2023-02-22 11:30:00,40,ambient,7.855,10.46
2023-02-22 11:35:00,40,ambient,7.851,10.45
2023-02-22 11:40:00,40,ambient,7.853,10.45
2023-02-22 11:45:00,40,ambient,7.847,10.44
2023-02-22 11:50:00,40,ambient,7.846,10.44
2023-02-22 11:55:00,40,ambient,7.844,10.43
2023-02-22 12:00:00,40,ambient,7.842,10.42
2023-02-22 12:05:00,40,ambient,7.839,10.42
2023-02-22 12:10:00,40,ambient,7.836,10.41
2023-02-22 12:15:00,40,ambient,7.836,10.41
2023-02-22 12:20:00,40,ambient,7.837,10.4
2023-02-22 12:25:00,40,ambient,7.834,10.4
2023-02-22 12:30:00,40,ambient,7.832,10.39
2023-02-22 12:35:00,40,ambient,7.831,10.39
2023-02-22 12:40:00,40,ambient,7.829,10.38
2023-02-22 12:45:00,40,ambient,7.828,10.37
2023-02-22 12:50:00,40,ambient,7.83,10.37
2023-02-22 12:55:00,40,ambient,7.827,10.37
2023-02-22 13:00:00,40,ambient,7.827,10.36
2023-02-22 13:05:00,40,ambient,7.825,10.36
2023-02-22 13:10:00,40,ambient,7.825,10.36
2023-02-22 13:15:00,40,ambient,7.825,10.35
2023-02-22 13:20:00,40,ambient,7.822,10.34
2023-02-22 13:25:00,40,ambient,7.823,10.34
2023-02-22 13:30:00,40,ambient,7.821,10.34
2023-02-22 13:35:00,40,ambient,7.821,10.34
2023-02-22 13:40:00,40,ambient,7.82,10.33
2023-02-22 13:45:00,40,ambient,7.819,10.33
2023-02-22 13:50:00,40,ambient,7.82,10.32
2023-02-22 13:55:00,40,ambient,7.818,10.32
2023-02-22 14:00:00,40,ambient,7.816,10.32
2023-02-22 14:05:00,40,ambient,7.818,10.32
2023-02-22 14:10:00,40,ambient,7.814,10.32
2023-02-22 14:15:00,40,ambient,7.813,10.33
2023-02-22 14:20:00,40,ambient,7.813,10.34
2023-02-22 14:25:00,40,ambient,7.811,10.35
2023-02-22 14:30:00,40,ambient,7.808,10.37
2023-02-22 14:35:00,40,ambient,7.813,10.38
2023-02-22 14:40:00,40,ambient,7.812,10.39
2023-02-22 14:45:00,40,ambient,7.811,10.41
2023-02-22 14:50:00,40,ambient,7.81,10.43
2023-02-22 14:55:00,40,ambient,7.808,10.44
2023-02-22 15:00:00,40,ambient,7.806,10.45
2023-02-22 15:05:00,40,ambient,7.803,10.46
2023-02-22 15:10:00,40,ambient,7.803,10.48
2023-02-22 15:15:00,40,ambient,7.8,10.49
2023-02-22 15:20:00,40,ambient,7.799,10.5
2023-02-22 15:25:00,40,ambient,7.798,10.52
2023-02-22 15:30:00,40,ambient,7.798,10.53
2023-02-22 15:35:00,40,ambient,7.794,10.55
2023-02-22 15:40:00,40,ambient,7.794,10.56
2023-02-22 15:45:00,40,ambient,7.793,10.57
2023-02-22 15:50:00,40,ambient,7.793,10.5
2023-02-22 15:55:00,40,ambient,7.796,10.45
2023-02-22 16:00:00,40,ambient,7.79,10.45
2023-02-22 16:05:00,40,ambient,7.791,10.45
2023-02-22 16:10:00,40,ambient,7.79,10.44
2023-02-22 16:15:00,40,ambient,7.789,10.43
2023-02-22 16:20:00,40,ambient,7.785,10.43
2023-02-22 16:25:00,40,ambient,7.784,10.42
2023-02-22 16:30:00,40,ambient,7.782,10.42
2023-02-22 16:35:00,40,ambient,7.781,10.42
2023-02-22 16:40:00,40,ambient,7.78,10.42
2023-02-22 16:45:00,40,ambient,7.78,10.41
2023-02-22 16:50:00,40,ambient,7.779,10.41
2023-02-22 16:55:00,40,ambient,7.778,10.4
2023-02-22 17:00:00,40,ambient,7.777,10.4
2023-02-22 17:05:00,40,ambient,7.779,10.4
2023-02-22 17:10:00,40,ambient,7.774,10.39
2023-02-22 17:15:00,40,ambient,7.775,10.39
2023-02-22 17:20:00,40,ambient,7.774,10.38
2023-02-22 17:25:00,40,ambient,7.775,10.38
2023-02-22 17:30:00,40,ambient,7.773,10.37
2023-02-22 17:35:00,40,ambient,7.775,10.37
2023-02-22 17:40:00,40,ambient,7.771,10.36
2023-02-22 17:45:00,40,ambient,7.774,10.36
2023-02-22 17:50:00,40,ambient,7.772,10.35
2023-02-22 17:55:00,40,ambient,7.771,10.35
2023-02-22 18:00:00,40,ambient,7.773,10.34
2023-02-22 18:05:00,40,ambient,7.774,10.34
2023-02-22 18:10:00,40,ambient,7.771,10.34
2023-02-22 18:15:00,40,ambient,7.774,10.33
2023-02-22 18:20:00,40,ambient,7.774,10.33
2023-02-22 18:25:00,40,ambient,7.774,10.32
2023-02-22 18:30:00,40,ambient,7.773,10.31
2023-02-22 18:35:00,40,ambient,7.774,10.31
2023-02-22 18:40:00,40,ambient,7.774,10.3
2023-02-22 18:45:00,40,ambient,7.774,10.3
2023-02-22 18:50:00,40,ambient,7.776,10.3
2023-02-22 18:55:00,40,ambient,7.775,10.29
2023-02-22 19:00:00,40,ambient,7.777,10.28
2023-02-22 19:05:00,40,ambient,7.778,10.28
2023-02-22 19:10:00,40,ambient,7.776,10.28
2023-02-22 19:15:00,40,ambient,7.776,10.28
2023-02-22 19:20:00,40,ambient,7.778,10.27
2023-02-22 19:25:00,40,ambient,7.778,10.27
2023-02-22 19:30:00,40,ambient,7.779,10.26
2023-02-22 19:35:00,40,ambient,7.778,10.26
2023-02-22 19:40:00,40,ambient,7.781,10.25
2023-02-22 19:45:00,40,ambient,7.78,10.24
2023-02-22 19:50:00,40,ambient,7.782,10.24
2023-02-22 19:55:00,40,ambient,7.784,10.24
2023-02-22 20:00:00,40,ambient,7.783,10.23
2023-02-22 20:05:00,40,ambient,7.784,10.23
2023-02-22 20:10:00,40,ambient,7.787,10.22
2023-02-22 20:15:00,40,ambient,7.785,10.22
2023-02-22 20:20:00,40,ambient,7.785,10.21
2023-02-22 20:25:00,40,ambient,7.788,10.21
2023-02-22 20:30:00,40,ambient,7.787,10.21
2023-02-22 20:35:00,40,ambient,7.788,10.21
2023-02-22 20:40:00,40,ambient,7.787,10.2
2023-02-22 20:45:00,40,ambient,7.792,10.2
2023-02-22 20:50:00,40,ambient,7.79,10.19
2023-02-22 20:55:00,40,ambient,7.791,10.19
2023-02-22 21:00:00,40,ambient,7.792,10.19
2023-02-22 21:05:00,40,ambient,7.794,10.18
2023-02-22 21:10:00,40,ambient,7.795,10.18
2023-02-22 21:15:00,40,ambient,7.794,10.17
2023-02-22 21:20:00,40,ambient,7.796,10.17
2023-02-22 21:25:00,40,ambient,7.794,10.16
2023-02-22 21:30:00,40,ambient,7.798,10.16
2023-02-22 21:35:00,40,ambient,7.798,10.16
2023-02-22 21:40:00,40,ambient,7.797,10.15
2023-02-22 21:45:00,40,ambient,7.799,10.15
2023-02-22 21:50:00,40,ambient,7.799,10.14
2023-02-22 21:55:00,40,ambient,7.802,10.14
2023-02-22 22:00:00,40,ambient,7.801,10.14
2023-02-22 22:05:00,40,ambient,7.801,10.14
2023-02-22 22:10:00,40,ambient,7.801,10.13
2023-02-22 22:15:00,40,ambient,7.802,10.13
2023-02-22 22:20:00,40,ambient,7.804,10.13
2023-02-22 22:25:00,40,ambient,7.802,10.13
2023-02-22 22:30:00,40,ambient,7.803,10.12
2023-02-22 22:35:00,40,ambient,7.801,10.12
2023-02-22 22:40:00,40,ambient,7.803,10.11
2023-02-22 22:45:00,40,ambient,7.805,10.12
2023-02-22 22:50:00,40,ambient,7.803,10.11
2023-02-22 22:55:00,40,ambient,7.805,10.11
2023-02-22 23:00:00,40,ambient,7.805,10.1
2023-02-22 23:05:00,40,ambient,7.806,10.1
2023-02-22 23:10:00,40,ambient,7.803,10.1
2023-02-22 23:15:00,40,ambient,7.803,10.09
2023-02-22 23:20:00,40,ambient,7.802,10.09
2023-02-22 23:25:00,40,ambient,7.806,10.09
2023-02-22 23:30:00,40,ambient,7.804,10.09
2023-02-22 23:35:00,40,ambient,7.805,10.09
2023-02-22 23:40:00,40,ambient,7.805,10.08
2023-02-22 23:45:00,40,ambient,7.805,10.08
2023-02-22 23:50:00,40,ambient,7.808,10.07
2023-02-22 23:55:00,40,ambient,7.806,10.08
2023-02-23 00:00:00,40,ambient,7.807,10.07
2023-02-23 00:05:00,40,ambient,7.806,10.07
2023-02-23 00:10:00,40,ambient,7.807,10.07
2023-02-23 00:15:00,40,ambient,7.808,10.06
2023-02-23 00:20:00,40,ambient,7.808,10.06
2023-02-23 00:25:00,40,ambient,7.808,10.06
2023-02-23 00:30:00,40,ambient,7.811,10.06
2023-02-23 00:35:00,40,ambient,7.809,10.05
2023-02-23 00:40:00,40,ambient,7.809,10.05
2023-02-23 00:45:00,40,ambient,7.81,10.05
2023-02-23 00:50:00,40,ambient,7.81,10.05
2023-02-23 00:55:00,40,ambient,7.811,10.04
2023-02-23 01:00:00,40,ambient,7.812,10.04
2023-02-23 01:05:00,40,ambient,7.813,10.04
2023-02-23 01:10:00,40,ambient,7.813,10.04
2023-02-23 01:15:00,40,ambient,7.811,10.03
2023-02-23 01:20:00,40,ambient,7.813,10.03
2023-02-23 01:25:00,40,ambient,7.815,10.03
2023-02-23 01:30:00,40,ambient,7.814,10.02
2023-02-23 01:35:00,40,ambient,7.815,10.02
2023-02-23 01:40:00,40,ambient,7.817,10.02
2023-02-23 01:45:00,40,ambient,7.817,10.01
2023-02-23 01:50:00,40,ambient,7.817,10.01
2023-02-23 01:55:00,40,ambient,7.818,10.01
2023-02-23 02:00:00,40,ambient,7.819,10
2023-02-23 02:05:00,40,ambient,7.816,10
2023-02-23 02:10:00,40,ambient,7.819,10
2023-02-23 02:15:00,40,ambient,7.821,10
2023-02-23 02:20:00,40,ambient,7.822,10
2023-02-23 02:25:00,40,ambient,7.819,10
2023-02-23 02:30:00,40,ambient,7.82,9.99
2023-02-23 02:35:00,40,ambient,7.82,9.99
2023-02-23 02:40:00,40,ambient,7.821,9.98
